label,input
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4185
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4558
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 temporary queue timeout recovered queue=7
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c changed power save mode: off ps_seq=2104
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 IEEE 802.1X: EAP timeout waiting for response session=5264
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4342
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b temporary queue timeout recovered queue=5
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3757
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 EAP: peer certificate verified serial=103314
error,kernel: wlan0: station 28:cf:e9:5b:73:a4 link failed due to poor channel conditions signal=-91 event_id=train-270
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=6c:5a:b0:2e:91:c8 above=1 signal=-76 noise=-95 txrate=144.4 Mb/s
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 RADIUS: Access-Reject received session=5010
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c PMKSA cache entry added cache_id=2959
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: pairwise key handshake completed (RSN) event_id=train-274
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 keepalive retry succeeded retry_count=1 event_id=train-275
error,kernel: wlan0: tx queue stuck for station f4:f5:d8:7a:19:2b; firmware recovery triggered queue=7
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b IEEE 802.1X: EAP timeout waiting for response session=5228
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.57 dc:a6:32:48:91:0f client-27
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.1X: authentication failed session=5245
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=5c:e9:1e:33:8f:a1 bssid=64:70:02:9a:bc:11 reason=34 locally_generated=0 seq=4232
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.1.165 2c:54:cf:92:10:bd lease conflict detected xid=4705
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.1X: EAP timeout waiting for response session=5312
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 EAP-TLS: client certificate validation failed serial=105195
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 RADIUS: server timeout during authentication session=5302
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode enabled after association interval=51s
normal,kernel: wlan0: station dc:a6:32:48:91:0f low signal warning cleared signal=-57
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=f4:f5:d8:7a:19:2b above=1 signal=-75 noise=-95 txrate=144.4 Mb/s
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 IEEE 802.1X: EAP timeout waiting for response session=5084
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.92 e4:5f:01:aa:3b:77
normal,kernel: wlan0: station 48:5f:99:c0:21:6a power save mode enabled ps_seq=2221
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: pairwise key installation failed keyidx=1
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.111 a0:36:9f:71:b5:2e
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.1X: EAP timeout waiting for response session=5096
error,kernel: wlan0: station 28:cf:e9:5b:73:a4 link failed due to poor channel conditions signal=-91 event_id=train-294
error,kernel: wlan0: tx queue stuck for station f4:f5:d8:7a:19:2b; firmware recovery triggered queue=5
error,kernel: wlan0: hardware restart required after station dc:a6:32:48:91:0f transmit timeout queue=2
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=00:25:9c:7a:10:01 station=2c:54:cf:92:10:bd roam_seq=3100
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive response received after retry retry_count=0 event_id=train-298
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: EAPOL-Key message received replay_counter=919
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b accounting session updated rx_bytes=65929 tx_bytes=88061
error,hostapd: wlan0: STA dc:a6:32:48:91:0f RADIUS: Access-Reject received session=5262
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.205 2c:54:cf:92:10:bd lease=12h
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key message 2/4 received replay_counter=855
error,kernel: wlan0: tx queue stuck for station 28:cf:e9:5b:73:a4; firmware recovery triggered queue=7
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode enabled after association interval=111s
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=f4:f5:d8:7a:19:2b above=1 signal=-65 noise=-95 txrate=144.4 Mb/s
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: received EAPOL-Key with invalid MIC replay_counter=3878
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.113 f4:f5:d8:7a:19:2b
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.25 3c:22:fb:10:24:38 client-55
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.11: associated (aid 16)
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: pairwise key installation failed keyidx=1
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 kicked due to low ACK response rate ack_rate=14
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.1X: authentication completed successfully session=3321
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd keepalive retry succeeded retry_count=1 event_id=train-314
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: associated (aid 12)
error,kernel: wlan0: driver failed to install pairwise key for station 48:5f:99:c0:21:6a keyidx=3
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.1X: authentication failed session=5233
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 keepalive retry succeeded retry_count=1 event_id=train-318
error,kernel: wlan0: hardware restart required after station 5c:e9:1e:33:8f:a1 transmit timeout queue=2
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=48:5f:99:c0:21:6a bssid=64:70:02:9a:bc:11 seq=5446
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake completed (RSN) gtk=0 event_id=train-321
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.57 5c:e9:1e:33:8f:a1
normal,kernel: wlan0: station 88:66:5a:d1:72:0c power save mode enabled ps_seq=1489
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: group key handshake timeout retry=0
error,dnsmasq-dhcp[411]: no address available for DHCP request from a0:36:9f:71:b5:2e pool=5
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.2.30 9c:b6:d0:13:7e:64 lease conflict detected xid=4760
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 EAP: peer certificate verified serial=103298
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 kicked due to low ACK response rate ack_rate=9
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 70:3a:cb:51:2d:88 xid=1188
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 reassociated successfully aid=4
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a keepalive retry succeeded retry_count=1 event_id=train-331
error,kernel: wlan0: station f4:f5:d8:7a:19:2b link failed due to poor channel conditions signal=-86
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=5c:e9:1e:33:8f:a1 above=1 signal=-64 noise=-95 txrate=144.4 Mb/s
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.125 2c:54:cf:92:10:bd lease=12h
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 5c:e9:1e:33:8f:a1 ignored because address pool exhausted pool=5
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3913
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 accounting session updated rx_bytes=66137 tx_bytes=88333
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: EAPOL-Key message 3/4 sent replay_counter=874
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=0
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake completed (RSN) gtk=0 event_id=train-340
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key message 2/4 received replay_counter=633
error,dnsmasq-dhcp[411]: bad DHCP request from 6c:5a:b0:2e:91:c8: requested address outside subnet xid=4709
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: EAPOL-Key message 1/4 sent replay_counter=908
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=f4:f5:d8:7a:19:2b bssid=18:64:72:2f:8a:c3 reason=34 locally_generated=0 seq=4598
error,radiusd[822]: Login incorrect: [b8:27:eb:6d:45:f2] invalid password from client ap-3
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.191 a0:36:9f:71:b5:2e
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e authorized vlan=2 event_id=train-347
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=48:5f:99:c0:21:6a scan_id=3136
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 temporary queue timeout recovered queue=3
normal,kernel: wlan0: station 2c:54:cf:92:10:bd power save mode enabled ps_seq=1825
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 5c:e9:1e:33:8f:a1 ignored because address pool exhausted pool=2
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.107 dc:a6:32:48:91:0f client-27
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: pairwise key installation failed keyidx=3 event_id=train-353
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 RADIUS: Access-Reject received session=5130
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 authorized vlan=2
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 accounting session started session=3440
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.11: associated (aid 56)
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received after retry retry_count=0
normal,radiusd[822]: Login OK: [6c:5a:b0:2e:91:c8] from client ap-3 port 4179
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: association denied status_code=17 AP full attempt=5815
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.3.193 70:3a:cb:51:2d:88 xid=4923
error,wpa_supplicant: wlan0: WPA: PTK derivation failed for station 9c:b6:d0:13:7e:64 attempt=4025
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 accounting session updated rx_bytes=65357 tx_bytes=87313
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 temporary queue timeout recovered queue=3
error,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key timeout after message 3/4 retry=0 event_id=train-365
error,dnsmasq-dhcp[411]: no address available for DHCP request from b8:27:eb:6d:45:f2 pool=0
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=18:64:72:2f:8a:c3 id=0 ssid=Lab-WPA2 station=f4:f5:d8:7a:19:2b
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake timeout retry=2
error,"kernel: wlan0: station 9c:b6:d0:13:7e:64 beacon loss detected, connection unstable seq=5420"
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.202 e4:5f:01:aa:3b:77
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 keepalive response received after retry retry_count=0 event_id=train-371
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=2135
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: authenticated auth_seq=120
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: authentication failed status_code=13 attempt=5922
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: received EAPOL-Key with invalid MIC replay_counter=3668
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: associated (aid 18)
error,hostapd: wlan0: STA f4:f5:d8:7a:19:2b WPA: received EAPOL-Key with invalid MIC replay_counter=3638
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd retry counter reset after successful frame ack retry_count=2
error,wpa_supplicant: wlan0: WPA: PTK derivation failed for station a0:36:9f:71:b5:2e attempt=3881
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.0.128 70:3a:cb:51:2d:88 xid=4668
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.4.98 28:cf:e9:5b:73:a4 xid=4828
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.4.200 2c:54:cf:92:10:bd lease conflict detected xid=4930
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a RADIUS: server timeout during authentication session=5266
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) b8:27:eb:6d:45:f2 xid=1236
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 authorized vlan=2
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 authorized vlan=2 event_id=train-386
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4323
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 FT authentication completed r0kh_id=ap-2
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 WPA: EAPOL-Key message 4/4 received replay_counter=599
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.2.168 f4:f5:d8:7a:19:2b xid=4898
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 3c:22:fb:10:24:38 xid=1080
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a RADIUS: Access-Accept received session=3196
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b authorized vlan=2 event_id=train-393
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode enabled after association interval=63s
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: authentication failed status_code=13 attempt=5937
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=1445
error,kernel: wlan0: station 70:3a:cb:51:2d:88 link failed due to poor channel conditions signal=-81 event_id=train-397
normal,kernel: wlan0: station 9c:b6:d0:13:7e:64 power save mode disabled after traffic idle interval=110s
error,hostapd: wlan0: STA a0:36:9f:71:b5:2e IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4601
error,dnsmasq-dhcp[411]: bad DHCP request from 88:66:5a:d1:72:0c: requested address outside subnet xid=4744
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 RADIUS: Access-Accept received session=3240
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a keepalive retry succeeded retry_count=1 event_id=train-402
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 low signal warning cleared signal=-53
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4414
error,kernel: wlan0: station f4:f5:d8:7a:19:2b link failed due to poor channel conditions signal=-86 event_id=train-405
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4492
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 accounting session started session=3420
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: EAPOL-Key message 1/4 sent replay_counter=566
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=a0:36:9f:71:b5:2e above=1 signal=-43 noise=-95 txrate=144.4 Mb/s
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=00:25:9c:7a:10:01 station=3c:22:fb:10:24:38 roam_seq=3000
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 RADIUS: Access-Accept received session=3180
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 WPA: EAPOL-Key message 4/4 received replay_counter=689
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 authorized vlan=2 event_id=train-413
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.1X: authentication completed successfully session=3309
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.1X: authentication completed successfully session=3325
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode enabled after association interval=3s
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 kicked due to low ACK response rate ack_rate=9
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 PMKSA cache entry added cache_id=2949
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake timeout retry=0
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 FT authentication completed r0kh_id=ap-6
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.91 48:5f:99:c0:21:6a lease=12h
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd keepalive retry succeeded retry_count=1 event_id=train-422
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake completed (RSN) gtk=2
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode disabled ps_seq=1638
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: authenticated auth_seq=12
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode disabled ps_seq=1782
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: group key handshake completed (RSN) gtk=0
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4365
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.69 6c:5a:b0:2e:91:c8
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 WPA: received EAPOL-Key with invalid MIC replay_counter=4034
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.58 f4:f5:d8:7a:19:2b xid=1178
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=2s
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3691
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.178 28:cf:e9:5b:73:a4
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: disassociated due to inactivity reason=4 seq=4597
error,dnsmasq-dhcp[411]: bad DHCP request from 88:66:5a:d1:72:0c: requested address outside subnet xid=4864
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 reassociated successfully aid=38
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4305
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: EAPOL-Key message received replay_counter=937
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 EAP: peer certificate verified serial=103378
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=92s event_id=train-441
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.78 28:cf:e9:5b:73:a4
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c IEEE 802.11: disassociated because AP is unable to handle station reason=5 seq=4474
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: EAPOL-Key message 2/4 received replay_counter=819
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: disassociated due to inactivity reason=4 seq=4255
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.2.38 f4:f5:d8:7a:19:2b xid=4958
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 reassociated successfully aid=26
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4224
error,kernel: wlan0: failed to allocate station entry for 0c:8b:fd:61:c2:14 table_usage=99% event_id=train-449
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: EAPOL-Key message received replay_counter=565
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=a0:36:9f:71:b5:2e above=1 signal=-43 noise=-95 txrate=144.4 Mb/s event_id=train-451
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3775
normal,kernel: wlan0: station dc:a6:32:48:91:0f low signal warning cleared signal=-57 event_id=train-453
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=a0:36:9f:71:b5:2e bssid=64:70:02:9a:bc:11 reason=34 locally_generated=0 seq=4646
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 EAP: peer certificate verified serial=103182
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 FT authentication completed r0kh_id=ap-4
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 WPA: EAPOL-Key timeout after message 3/4 retry=2
error,dnsmasq-dhcp[411]: no address available for DHCP request from b8:27:eb:6d:45:f2 pool=3
