label,input
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 accounting session started session=3408
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac changed power save mode: on ps_seq=1709
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e FT authentication completed r0kh_id=ap-3 event_id=train-3191
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd retry counter reset after successful frame ack retry_count=2 event_id=train-1966
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: pairwise key installation failed keyidx=2
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode enabled after association interval=9s
error,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 6c:5a:b0:2e:91:c8 ignored because address pool exhausted pool=2 event_id=train-4724
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4425
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=d8:bb:c1:07:90:ac bssid=18:64:72:2f:8a:c3 reason=34 locally_generated=0 seq=4157
normal,kernel: wlan0: station 6c:5a:b0:2e:91:c8 power save mode disabled after traffic idle interval=80s
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive response received sequence=2268
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a disconnected after repeated keepalive failures retry_count=9
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode disabled ps_seq=1218
normal,kernel: wlan0: station 48:5f:99:c0:21:6a power save mode enabled ps_seq=1441
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.21 64:5a:04:a9:33:e1 client-71
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode disabled ps_seq=1194
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=64:5a:04:a9:33:e1 scan_id=3129
normal,radiusd[822]: Login OK: [d8:bb:c1:07:90:ac] from client ap-7 port 4311
error,kernel: wlan0: connection lost from 64:70:02:9a:bc:11 after beacon timeout station=b8:27:eb:6d:45:f2 seq=5262
error,dnsmasq-dhcp[411]: DHCPNAK(wlan0) 10.20.0.70 dc:a6:32:48:91:0f lease conflict detected xid=4800
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 RADIUS: Access-Reject received session=5076
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 RSN: PMKSA cache hit cache_id=2430
error,kernel: wlan0: connection lost from 64:70:02:9a:bc:11 after beacon timeout station=f4:f5:d8:7a:19:2b seq=5282
error,"hostapd: wlan0: STA 70:3a:cb:51:2d:88 no keepalive ACK after retries, deauthenticating reason=4 retry_count=9"
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac changed power save mode: on ps_seq=1187
error,hostapd: wlan0: STA a8:6d:aa:42:bc:09 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4120
error,"hostapd: wlan0: STA d8:bb:c1:07:90:ac keepalive timeout exceeded, station removed reason=4 retry_count=15"
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.147 9c:b6:d0:13:7e:64
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 disconnected after repeated keepalive failures retry_count=13
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 FT authentication completed r0kh_id=ap-3 event_id=train-3183
normal,hostapd: wlan0: STA 64:5a:04:a9:33:e1 IEEE 802.1X: authentication completed successfully session=3237
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: EAPOL-Key message received replay_counter=529
error,"hostapd: wlan0: STA dc:a6:32:48:91:0f excessive frame retries, disconnecting station retry_count=14"
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.63 70:3a:cb:51:2d:88 client-33
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4524
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: EAPOL-Key timeout after message 1/4 retry=1 event_id=train-4021
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.190 88:66:5a:d1:72:0c
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4370
error,kernel: wlan0: station 64:5a:04:a9:33:e1 link failed due to poor channel conditions signal=-87 event_id=train-5391
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 keepalive response received after retry retry=0 event_id=train-2121
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 WPA: 4-Way Handshake failed - pre-shared key may be incorrect attempt=3812
normal,kernel: wlan0: station 28:cf:e9:5b:73:a4 power save mode enabled ps_seq=1291
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 disconnected due to excessive frame retries retry_count=11
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 IEEE 802.11: association denied status_code=17 AP full attempt=5595
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c RSN: PMKSA cache lookup succeeded cache_id=2668
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 WPA: EAPOL-Key timeout after message 1/4 retry=3
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: pairwise key installation failed keyidx=0 event_id=train-3688
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f WPA: EAPOL-Key message sent replay_counter=462
error,kernel: wlan0: tx queue stuck for station 9c:b6:d0:13:7e:64; firmware recovery triggered queue=5
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 WPA: EAPOL-Key message 1/4 sent replay_counter=686
error,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 IEEE 802.1X: EAP timeout waiting for response session=4916
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.118 88:66:5a:d1:72:0c
error,"hostapd: wlan0: STA 9c:b6:d0:13:7e:64 no keepalive ACK after retries, deauthenticating reason=4 retry_count=11"
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=00:25:9c:7a:10:02 station=b8:27:eb:6d:45:f2 roam_seq=3192
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake completed (RSN) gtk=0 event_id=train-220
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c transient low ACK rate recovered ack_rate=20
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.123 0c:8b:fd:61:c2:14 client-13
normal,wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED bssid=00:25:9c:7a:10:01 id=0 ssid=IoT-Net station=d8:bb:c1:07:90:ac
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.110 6c:5a:b0:2e:91:c8 xid=1040
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c RSN: using cached PMKSA for fast reconnect cache_id=2344
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=b8:27:eb:6d:45:f2 above=1 signal=-75 noise=-95 txrate=54 Mb/s
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 RSN: using cached PMKSA for fast reconnect cache_id=2534
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4219
error,"kernel: wlan0: station b8:27:eb:6d:45:f2 beacon loss detected, connection unstable seq=5190"
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 disconnected after repeated keepalive failures retry_count=9
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 keepalive response received after retry retry=0 event_id=train-2067
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=00:25:9c:7a:10:02 station=5c:e9:1e:33:8f:a1 roam_seq=3152
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 PMF required but client did not negotiate management frame protection attempt=5643
normal,kernel: wlan0: station 3c:22:fb:10:24:38 power save mode disabled ps_seq=1224
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.1X: authentication completed successfully session=3373
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: EAPOL-Key message received replay_counter=643
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.119 28:cf:e9:5b:73:a4 lease=12h
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.87 d8:bb:c1:07:90:ac
error,hostapd: wlan0: STA 70:3a:cb:51:2d:88 denied by MAC ACL policy acl_rule=9 event_id=train-5721
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 temporary keepalive miss recovered without disconnect retry=2 event_id=train-2249
normal,wpa_supplicant: wlan0: CTRL-EVENT-SCAN-RESULTS station=70:3a:cb:51:2d:88 scan_id=3081
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: EAPOL-Key timeout after message 1/4 retry=3 event_id=train-3859
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 IEEE 802.11: authenticated auth_seq=96
error,kernel: wlan0: hardware restart required after station 28:cf:e9:5b:73:a4 transmit timeout queue=5
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1703
normal,kernel: wlan0: station 64:5a:04:a9:33:e1 data rate updated to 300 Mbps mcs=3 event_id=train-3015
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac WPA: group key handshake timeout retry=3 event_id=train-3755
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode disabled ps_seq=1596
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 keepalive retry succeeded retry=2 event_id=train-1904
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 data rate updated to 300 Mbps mcs=3 event_id=train-2931
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=48:5f:99:c0:21:6a bssid=64:70:02:9a:bc:11 seq=5221
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: associated (aid 26)
normal,kernel: wlan0: station 3c:22:fb:10:24:38 power save mode disabled ps_seq=1440
normal,kernel: wlan0: station 5c:e9:1e:33:8f:a1 power save mode disabled after traffic idle interval=38s
normal,kernel: wlan0: station 70:3a:cb:51:2d:88 power save mode enabled after association interval=39s
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f keepalive response received sequence=1992
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: EAPOL-Key message 2/4 received replay_counter=633
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: received EAPOL-Key with invalid MIC replay_counter=3879
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) b8:27:eb:6d:45:f2 xid=1140
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac WPA: group key handshake timeout retry=1 event_id=train-3665
error,hostapd: wlan0: STA e4:5f:01:aa:3b:77 disconnected due to excessive frame retries retry_count=13
normal,kernel: wlan0: station a0:36:9f:71:b5:2e retry count high but frame delivered retry_count=4
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 authorized vlan=2 event_id=train-368
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 authorized vlan=2 event_id=train-248
normal,dnsmasq-dhcp[411]: DHCPINFORM(wlan0) 10.20.4.88 2c:54:cf:92:10:bd
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac temporary keepalive miss recovered without disconnect retry=2 event_id=train-2027
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 RSN: PMKSA cache lookup succeeded cache_id=2518
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=3c:22:fb:10:24:38 bssid=64:70:02:9a:bc:11 reason=34 locally_generated=0 seq=4302
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: group key handshake timeout retry=3 event_id=train-4067
error,kernel: wlan0: connection lost from 00:25:9c:7a:10:02 after beacon timeout station=b8:27:eb:6d:45:f2 seq=5352
error,kernel: wlan0: driver failed to install pairwise key for station b8:27:eb:6d:45:f2 keyidx=0
normal,kernel: wlan0: station dc:a6:32:48:91:0f power save mode disabled ps_seq=1254
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 signal poll updated signal=-73 noise=-95
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4150
error,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.1X: authentication failed session=5161
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=a8:6d:aa:42:bc:09 above=1 signal=-69 noise=-95 txrate=433.3 Mb/s
normal,hostapd: wlan0: STA 48:5f:99:c0:21:6a accounting session updated rx_bytes=64005 tx_bytes=85545
error,dnsmasq-dhcp[411]: bad DHCP request from dc:a6:32:48:91:0f: requested address outside subnet xid=4584
normal,hostapd: wlan0: STA b8:27:eb:6d:45:f2 keepalive response received sequence=2238
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.146 6c:5a:b0:2e:91:c8 xid=1076
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 keepalive response received sequence=2322
normal,dnsmasq-dhcp[411]: DHCPREQUEST(wlan0) 10.20.2.54 5c:e9:1e:33:8f:a1 xid=794
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 WPA: EAPOL-Key message received replay_counter=445
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 WPA: EAPOL-Key message 4/4 received replay_counter=401
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd changed power save mode: off ps_seq=1576
normal,dnsmasq-dhcp[411]: DHCPACK(wlan0) 10.20.3.51 0c:8b:fd:61:c2:14 client-21
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd changed power save mode: off ps_seq=1684
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 3c:22:fb:10:24:38 xid=756
error,hostapd: wlan0: STA 2c:54:cf:92:10:bd IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4204
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac WPA: group key handshake timeout retry=3 event_id=train-3791
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: associated (aid 2)
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 RSN: PMKSA cache hit cache_id=2335
normal,dnsmasq-dhcp[411]: DHCPDISCOVER(wlan0) 3c:22:fb:10:24:38 xid=864
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 WPA: EAPOL-Key message 1/4 sent replay_counter=590
error,hostapd: wlan0: STA d8:bb:c1:07:90:ac IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4499
normal,wpa_supplicant: wlan0: CTRL-EVENT-SIGNAL-CHANGE station=88:66:5a:d1:72:0c above=1 signal=-58 noise=-95 txrate=433.3 Mb/s
error,hostapd: wlan0: STA 64:5a:04:a9:33:e1 WPA: received EAPOL-Key with invalid MIC replay_counter=3795
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd RSN: PMKSA cache lookup succeeded cache_id=2458
normal,"hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-2077"
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e WPA: EAPOL-Key message 4/4 received replay_counter=749
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd WPA: group key handshake completed (RSN) gtk=2 event_id=train-274
normal,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 authorized vlan=2 event_id=train-170
normal,"hostapd: wlan0: STA 48:5f:99:c0:21:6a IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-2047"
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=18:64:72:2f:8a:c3 station=6c:5a:b0:2e:91:c8 roam_seq=3056
error,dnsmasq-dhcp[411]: bad DHCP request from f4:f5:d8:7a:19:2b: requested address outside subnet xid=4724
normal,wpa_supplicant: wlan0: CTRL-EVENT-ROAMED bssid=18:64:72:2f:8a:c3 station=dc:a6:32:48:91:0f roam_seq=3216
error,dnsmasq-dhcp[411]: bad DHCP request from 70:3a:cb:51:2d:88: requested address outside subnet xid=4809
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 WPA: EAPOL-Key timeout after message 3/4 retry=2 event_id=train-3774
normal,hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: associated (aid 58)
error,kernel: wlan0: tx queue stuck for station e4:5f:01:aa:3b:77; firmware recovery triggered queue=1
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode disabled ps_seq=1608
error,wpa_supplicant: wlan0: CTRL-EVENT-DISCONNECTED station=6c:5a:b0:2e:91:c8 bssid=00:25:9c:7a:10:02 reason=34 locally_generated=0 seq=4532
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=1283
normal,hostapd: wlan0: STA 5c:e9:1e:33:8f:a1 keepalive retry succeeded retry=2 event_id=train-2012
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e temporary keepalive miss recovered without disconnect retry=2 event_id=train-1859
error,hostapd: wlan0: STA dc:a6:32:48:91:0f RADIUS: Access-Reject received session=5088
error,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4203
error,hostapd: wlan0: STA 3c:22:fb:10:24:38 IEEE 802.11: association rejected unsupported rates status_code=18 attempt=5706
normal,hostapd: wlan0: STA a0:36:9f:71:b5:2e changed power save mode: on ps_seq=1379
normal,"hostapd: wlan0: STA 28:cf:e9:5b:73:a4 IEEE 802.11: did not acknowledge keepalive, retry scheduled retry=1 event_id=train-1825"
normal,kernel: wlan0: station b8:27:eb:6d:45:f2 power save mode disabled ps_seq=1572
error,dnsmasq-dhcp[411]: duplicate lease conflict for 10.20.3.43 70:3a:cb:51:2d:88 xid=4773
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 accounting session updated rx_bytes=64317 tx_bytes=85953
normal,hostapd: wlan0: STA f4:f5:d8:7a:19:2b RSN: PMKSA cache lookup succeeded cache_id=2708
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 IEEE 802.1X: authentication completed successfully session=3333
error,kernel: wlan0: station 0c:8b:fd:61:c2:14 link failed due to poor channel conditions signal=-87
error,kernel: wlan0: driver failed to install pairwise key for station 28:cf:e9:5b:73:a4 keyidx=1
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 retry counter reset after successful frame ack retry_count=2 event_id=train-2062
error,hostapd: wlan0: STA 88:66:5a:d1:72:0c WPA: pairwise key installation failed keyidx=0 event_id=train-4084
normal,hostapd: wlan0: STA 70:3a:cb:51:2d:88 WPA: pairwise key handshake completed (RSN) event_id=train-303
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 keepalive response received after retry retry=0 event_id=train-1857
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 EAP-TLS: client certificate validation failed serial=105063
error,hostapd: wlan0: STA b8:27:eb:6d:45:f2 RADIUS: Access-Reject received session=4902
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.125 a0:36:9f:71:b5:2e
error,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 IEEE 802.11: deauthenticated due to local deauth request reason=3 seq=4145
error,wpa_supplicant: wlan0: CTRL-EVENT-BEACON-LOSS station=70:3a:cb:51:2d:88 bssid=00:25:9c:7a:10:02 seq=5331
error,hostapd: wlan0: STA dc:a6:32:48:91:0f IEEE 802.11: deauthenticated due to previous authentication no longer valid reason=2 seq=4458
error,hostapd: wlan0: STA 48:5f:99:c0:21:6a WPA: EAPOL-Key timeout after message 1/4 retry=1 event_id=train-3721
error,kernel: wlan0: station e4:5f:01:aa:3b:77 link failed due to poor channel conditions signal=-82
normal,hostapd: wlan0: STA a8:6d:aa:42:bc:09 changed power save mode: off ps_seq=1690
normal,hostapd: wlan0: STA 3c:22:fb:10:24:38 RSN: using cached PMKSA for fast reconnect cache_id=2664
normal,hostapd: wlan0: STA 88:66:5a:d1:72:0c RSN: PMKSA cache entry added cache_id=2416
error,kernel: wlan0: driver failed to install pairwise key for station 5c:e9:1e:33:8f:a1 keyidx=0
normal,hostapd: wlan0: STA d8:bb:c1:07:90:ac RSN: using cached PMKSA for fast reconnect cache_id=2609
normal,hostapd: wlan0: STA e4:5f:01:aa:3b:77 IEEE 802.11: associated (aid 16)
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 accounting session stopped normally session=3447
normal,dnsmasq-dhcp[411]: DHCPOFFER(wlan0) 10.20.1.55 28:cf:e9:5b:73:a4 lease=12h
error,kernel: wlan0: tx queue stuck for station f4:f5:d8:7a:19:2b; firmware recovery triggered queue=4
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 WPA: pairwise key handshake completed (RSN) event_id=train-57
error,hostapd: wlan0: STA 6c:5a:b0:2e:91:c8 IEEE 802.1X: EAP timeout waiting for response session=4928
normal,hostapd: wlan0: STA 9c:b6:d0:13:7e:64 changed power save mode: on ps_seq=1427
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 RSN: PMKSA cache entry refreshed cache_id=2727
normal,dnsmasq-dhcp[411]: DHCPRELEASE(wlan0) 10.20.5.171 a0:36:9f:71:b5:2e
normal,hostapd: wlan0: STA 0c:8b:fd:61:c2:14 RSN: PMKSA cache lookup succeeded cache_id=2673
normal,hostapd: wlan0: STA 2c:54:cf:92:10:bd changed power save mode: off ps_seq=1162
normal,hostapd: wlan0: STA dc:a6:32:48:91:0f RSN: PMKSA cache entry refreshed cache_id=2352
error,kernel: wlan0: station 70:3a:cb:51:2d:88 link failed due to poor channel conditions signal=-87
error,"hostapd: wlan0: STA a0:36:9f:71:b5:2e excessive frame retries, disconnecting station retry_count=11"
error,hostapd: wlan0: STA a8:6d:aa:42:bc:09 IEEE 802.11: class 3 frame from nonassociated station reason=7 seq=4444
